#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"AWS Organizations","organizations:CreateAccount","Grants permission to create an AWS account that is automatically a member of the organization with the credentials that made the request","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:CreateGovCloudAccount","Grants permission to create an AWS GovCloud (US) account","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:CreateOrganization","Grants permission to create an organization. The account with the credentials that calls the CreateOrganization operation automatically becomes the management account of the new organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:CreateOrganizationalUnit","Grants permission to create an organizational unit (OU) within a root or parent OU","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:CreatePolicy","Grants permission to create a policy that you can attach to a root, an organizational unit (OU), or an individual AWS account","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeclineHandshake","Grants permission to decline a handshake request. This sets the handshake state to DECLINED and effectively deactivates the request","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeleteOrganization","Grants permission to delete the organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeleteOrganizationalUnit","Grants permission to delete an organizational unit from a root or another OU","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeletePolicy","Grants permission to delete a policy from your organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeleteResourcePolicy","Grants permission to delete a resource policy from your organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DeregisterDelegatedAdministrator","Grants permission to deregister the specified member AWS account as a delegated administrator for the AWS service that is specified by ServicePrincipal","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeAccount","Grants permission to retrieve Organizations-related details about the specified account","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeCreateAccountStatus","Grants permission to retrieve the current status of an asynchronous request to create an account","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeEffectivePolicy","Grants permission to retrieve the effective policy for an account","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeHandshake","Grants permission to retrieve details about a previously requested handshake","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeOrganization","Grants permission to retrieves details about the organization that the calling credentials belong to","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeOrganizationalUnit","Grants permission to retrieve details about an organizational unit (OU)","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribePolicy","Grants permission to retrieves details about a policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DescribeResourcePolicy","Grants permission to retrieve information about a resource policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DetachPolicy","Grants permission to detach a policy from a target root, organizational unit, or account","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DisableAWSServiceAccess","Grants permission to disable integration of an AWS service (the service that is specified by ServicePrincipal) with AWS Organizations","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:DisablePolicyType","Grants permission to disable an organization policy type in a root","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:EnableAllFeatures","Grants permission to start the process to enable all features in an organization, upgrading it from supporting only Consolidated Billing features","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:EnableAWSServiceAccess","Grants permission to enable integration of an AWS service (the service that is specified by ServicePrincipal) with AWS Organizations","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:EnablePolicyType","Grants permission to enable a policy type in a root","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:InviteAccountToOrganization","Grants permission to send an invitation to another AWS account, asking it to join your organization as a member account","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:LeaveOrganization","Grants permission to remove a member account from its parent organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListAccounts","Grants permission to list all of the the accounts in the organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListAccountsForParent","Grants permission to list the accounts in an organization that are contained by a root or organizational unit (OU)","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListAWSServiceAccessForOrganization","Grants permission to retrieve the list of the AWS services for which you enabled integration with your organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListChildren","Grants permission to list all of the OUs or accounts that are contained in a parent OU or root","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListCreateAccountStatus","Grants permission to list the asynchronous account creation requests that are currently being tracked for the organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListDelegatedAdministrators","Grants permission to list the AWS accounts that are designated as delegated administrators in this organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListDelegatedServicesForAccount","Grants permission to list the AWS services for which the specified account is a delegated administrator in this organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListHandshakesForAccount","Grants permission to list all of the handshakes that are associated with an account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListHandshakesForOrganization","Grants permission to list the handshakes that are associated with the organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListOrganizationalUnitsForParent","Grants permission to lists all of the organizational units (OUs) in a parent organizational unit or root","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListParents","Grants permission to list the root or organizational units (OUs) that serve as the immediate parent of a child OU or account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListPolicies","Grants permission to list all of the policies in an organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListPoliciesForTarget","Grants permission to list all of the policies that are directly attached to a root, organizational unit (OU), or account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListRoots","Grants permission to list all of the roots that are defined in the organization","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListTagsForResource","Grants permission to list all tags for the specified resource","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:ListTargetsForPolicy","Grants permission to list all the roots, OUs, and accounts to which a policy is attached","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:MoveAccount","Grants permission to move an account from its current root or OU to another parent root or OU","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:PutResourcePolicy","Grants permission to create or update a resource policy","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:RegisterDelegatedAdministrator","Grants permission to register the specified member account to administer the Organizations features of the AWS service that is specified by ServicePrincipal","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:RemoveAccountFromOrganization","Grants permission to removes the specified account from the organization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:TagResource","Grants permission to add one or more tags to the specified resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:UntagResource","Grants permission to remove one or more tags from the specified resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:UpdateOrganizationalUnit","Grants permission to rename an organizational unit (OU)","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Organizations","organizations:UpdatePolicy","Grants permission to update an existing policy with a new name, description, or content","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsorganizations.html"
"AWS Outposts","outposts:CancelOrder","Grants permission to cancel an order","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:CreateOrder","Grants permission to create an order","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:CreateOutpost","Grants permission to create an Outpost","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:CreatePrivateConnectivityConfig","Grants permission to create a private connectivity configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:CreateSite","Grants permission to create a site","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:DeleteOutpost","Grants permission to delete an Outpost","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:DeleteSite","Grants permission to delete a site","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetCatalogItem","Grants permission to get a catalog item","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetConnection","Grants permission to get information about the connection for your Outpost server","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetOrder","Grants permission to get information about an order","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetOutpost","Grants permission to get information about the specified Outpost","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetOutpostInstanceTypes","Grants permission to get the instance types for the specified Outpost","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetPrivateConnectivityConfig","Grants permission to get a private connectivity configuration","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetSite","Grants permission to get a site","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:GetSiteAddress","Grants permission to get a site address","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListAssets","Grants permission to list the assets for your Outpost","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListCatalogItems","Grants permission to list all catalog items","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListOrders","Grants permission to list the orders for your AWS account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListOutposts","Grants permission to list the Outposts for your AWS account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListSites","Grants permission to list the sites for your AWS account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:ListTagsForResource","Grants permission to list tags for a resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:StartConnection","Grants permission to start a connection for your Outpost server","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:TagResource","Grants permission to tag a resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:UntagResource","Grants permission to untag a resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:UpdateOutpost","Grants permission to update an Outpost","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:UpdateSite","Grants permission to update a site","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:UpdateSiteAddress","Grants permission to update the site address","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Outposts","outposts:UpdateSiteRackPhysicalProperties","Grants permission to update the physical properties of a rack at a site","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsoutposts.html"
"AWS Panorama","panorama:CreateApp","Grants permission to create an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateAppDeployment","Grants permission to deploy an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateApplicationInstance","Grants permission to create an AWS Panorama Application Instance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateAppVersion","Grants permission to create a version of an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateDataSource","Grants permission to create an AWS Panorama datasource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateDeploymentConfiguration","Grants permission to configure a deployment for an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateInputs","Grants permission to generate a list of cameras on the same network as an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateJobForDevices","Grants permission to create a job for an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateModel","Grants permission to import a machine learning model into AWS Panorama","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateNodeFromTemplateJob","Grants permission to create an AWS Panorama Node","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreatePackage","Grants permission to create an AWS Panorama Package","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreatePackageImportJob","Grants permission to create an AWS Panorama Package","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:CreateStreams","Grants permission to generate a list of streams available to an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeleteApp","Grants permission to delete an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeleteAppVersion","Grants permission to delete a version of an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeleteDataSource","Grants permission to delete an AWS Panorama datasource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeleteDevice","Grants permission to deregister an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeleteModel","Grants permission to delete a machine learning model from AWS Panorama","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeletePackage","Grants permission to delete an AWS Panorama Package","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DeregisterPackageVersion","Grants permission to deregister an AWS Panorama Package Version","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeApp","Grants permission to view details about an AWS Panorama application","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeAppDeployment","Grants permission to view details about a deployment for an AWS Panorama application","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeApplicationInstance","Grants permission to view details about an AWS Panorama Application Instance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeApplicationInstanceDetails","Grants permission to view details about an AWS Panorama Application Instance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeAppVersion","Grants permission to view details about a version of an AWS Panorama application","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeDataSource","Grants permission to view details about a datasource in AWS Panorama","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeDevice","Grants permission to view details about an AWS Panorama Appliance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeDeviceJob","Grants permission to view job details for an AWS Panorama Appliance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeModel","Grants permission to view details about a machine learning model in AWS Panorama","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeNode","Grants permission to view details about an AWS Panorama Node","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeNodeFromTemplateJob","Grants permission to view details about AWS Panorama Node","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribePackage","Grants permission to view details about an AWS Panorama Package","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribePackageImportJob","Grants permission to view details about an AWS Panorama Package","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribePackageVersion","Grants permission to view details about an AWS Panorama Package Version","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:DescribeSoftware","Grants permission to view details about a software version for the AWS Panorama Appliance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:GetDeploymentConfiguration","Grants permission to view details about a deployment configuration for an AWS Panorama application","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:GetInputs","Grants permission to retrieve a list of cameras generated with CreateInputs","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:GetStreams","Grants permission to retrieve a list of streams generated with CreateStreams","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:GetWebSocketURL","Grants permission to generate a WebSocket endpoint for communication with AWS Panorama","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListAppDeploymentOperations","Grants permission to retrieve a list of deployments for an AWS Panorama application","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListApplicationInstanceDependencies","Grants permission to retrieve a list of application instance dependencies in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListApplicationInstanceNodeInstances","Grants permission to retrieve a list of node instances of application instances in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListApplicationInstances","Grants permission to retrieve a list of application instances in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListApps","Grants permission to retrieve a list of applications in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListAppVersions","Grants permission to retrieve a list of application versions in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListDataSources","Grants permission to retrieve a list of datasources in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListDeploymentConfigurations","Grants permission to retrieve a list of deployment configurations in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListDevices","Grants permission to retrieve a list of appliances in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListDevicesJobs","Grants permission to retrieve a list of jobs for an AWS Panorama Appliance","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListModels","Grants permission to retrieve a list of models in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListNodeFromTemplateJobs","Grants permission to retrieve a list of Nodes for an AWS Panorama Appliance","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListNodes","Grants permission to retrieve a list of nodes in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListPackageImportJobs","Grants permission to retrieve a list of packages in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListPackages","Grants permission to retrieve a list of packages in AWS Panorama","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ListTagsForResource","Grants permission to retrieve a list of tags for a resource in AWS Panorama","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:ProvisionDevice","Grants permission to register an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:RegisterPackageVersion","Grants permission to register an AWS Panorama Package Version","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:RemoveApplicationInstance","Grants permission to remove an AWS Panorama Application Instance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:TagResource","Grants permission to add tags to a resource in AWS Panorama","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:UntagResource","Grants permission to remove tags from a resource in AWS Panorama","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:UpdateApp","Grants permission to modify an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:UpdateAppConfiguration","Grants permission to modify the version-specific configuration of an AWS Panorama application","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:UpdateDataSource","Grants permission to modify an AWS Panorama datasource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Panorama","panorama:UpdateDeviceMetadata","Grants permission to modify basic settings for an AWS Panorama Appliance","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspanorama.html"
"AWS Payments","payments:CreatePaymentInstrument","Grants permission to create a payment instrument","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:DeletePaymentInstrument","Grants permission to delete a payment instrument","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:GetPaymentInstrument","Grants permission to get information about a payment instrument","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:GetPaymentStatus","Grants permission to get payment status of invoices","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:ListPaymentPreferences","Grants permission to get payment preferences (preferred payment currency, preferred payment method, etc.)","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:MakePayment","Grants permission to make a payment, authenticate a payment, verify a payment method, and generate a funding request document for Advance Pay","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"AWS Payments","payments:UpdatePaymentPreferences","Grants permission to update payment preferences (preferred payment currency, preferred payment method, etc.)","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awspayments.html"
"Amazon Personalize","personalize:CreateBatchInferenceJob","Grants permission to create a batch inference job","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateBatchSegmentJob","Grants permission to create a batch segment job","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateCampaign","Grants permission to create a campaign","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateDataset","Grants permission to create a dataset","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateDatasetExportJob","Grants permission to create a dataset export job","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateDatasetGroup","Grants permission to create a dataset group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateDatasetImportJob","Grants permission to create a dataset import job","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateEventTracker","Grants permission to create an event tracker","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateFilter","Grants permission to create a filter","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateMetricAttribution","Grants permission to create a metric attribution","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateRecommender","Grants permission to create a recommender","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
"Amazon Personalize","personalize:CreateSchema","Grants permission to create a schema","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonpersonalize.html"
