#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"AWS Certificate Manager","acm:GetCertificate","Grants permission to retrieve a certificate and certificate chain for a certificate ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:ImportCertificate","Grants permission to import a 3rd party certificate into AWS Certificate Manager (ACM)","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:ListCertificates","Grants permission to retrieve a list of the certificate ARNs and the domain name for each ARN","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:ListTagsForCertificate","Grants permission to lists the tags that have been associated with a certificate","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:PutAccountConfiguration","Grants permission to update account level configuration in AWS Certificate Manager","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:RemoveTagsFromCertificate","Grants permission to remove one or more tags from a certificate","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:RenewCertificate","Grants permission to renew an eligible private certificate","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:RequestCertificate","Grants permission to requests a public or private certificate","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:ResendValidationEmail","Grants permission to resend an email to request domain ownership validation","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Certificate Manager","acm:UpdateCertificateOptions","Grants permission to update a certificate configuration. Use this to specify whether to opt in to or out of certificate transparency logging","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscertificatemanager.html"
"AWS Private Certificate Authority","acm-pca:CreateCertificateAuthority","Grants permission to create an AWS Private CA and its associated private key and configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:CreateCertificateAuthorityAuditReport","Grants permission to create an audit report for an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:CreatePermission","Grants permission to create a permission for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeleteCertificateAuthority","Grants permission to delete an AWS Private CA and its associated private key and configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeletePermission","Grants permission to delete a permission for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DeletePolicy","Grants permission to delete the policy for an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DescribeCertificateAuthority","Grants permission to return a list of the configuration and status fields contained in the specified AWS Private CA","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:DescribeCertificateAuthorityAuditReport","Grants permission to return the status and information about an AWS Private CA audit report","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificate","Grants permission to retrieve an AWS Private CA certificate and certificate chain for the certificate authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificateAuthorityCertificate","Grants permission to retrieve an AWS Private CA certificate and certificate chain for the certificate authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetCertificateAuthorityCsr","Grants permission to retrieve an AWS Private CA certificate signing request (CSR) for the certificate-authority specified by an ARN","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:GetPolicy","Grants permission to retrieve the policy on an AWS Private CA","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ImportCertificateAuthorityCertificate","Grants permission to import an SSL/TLS certificate into AWS Private CA for use as the CA certificate of an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:IssueCertificate","Grants permission to issue an AWS Private CA certificate","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListCertificateAuthorities","Grants permission to retrieve a list of the AWS Private CA certificate authority ARNs, and a summary of the status of each CA in the calling account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListPermissions","Grants permission to list the permissions that have been applied to the AWS Private CA certificate authority","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:ListTags","Grants permission to list the tags that have been applied to the AWS Private CA certificate authority","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:PutPolicy","Grants permission to put a policy on an AWS Private CA","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:RestoreCertificateAuthority","Grants permission to restore an AWS Private CA from the deleted state to the state it was in when deleted","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:RevokeCertificate","Grants permission to revoke a certificate issued by an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:TagCertificateAuthority","Grants permission to add one or more tags to an AWS Private CA","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:UntagCertificateAuthority","Grants permission to remove one or more tags from an AWS Private CA","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Private Certificate Authority","acm-pca:UpdateCertificateAuthority","Grants permission to update the configuration of an AWS Private CA","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsprivatecertificateauthority.html"
"AWS Activate","activate:CreateForm","Grants permission to submit an Activate application form","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetAccountContact","Grants permission to get the AWS account contact information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetContentInfo","Grants permission to get Activate tech posts and offer information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetCosts","Grants permission to get the AWS cost information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetCredits","Grants permission to get the AWS credit information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetMemberInfo","Grants permission to get the Activate member information","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:GetProgram","Grants permission to get an Activate program","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"AWS Activate","activate:PutMemberInfo","Grants permission to create or update the Activate member information","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsactivate.html"
"Amazon AI Operations","aiops:CreateInvestigation","Grants permission to create a new investigation in the specified investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:CreateInvestigationEvent","Grants permission to create a new investigation event in the specified investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:CreateInvestigationGroup","Grants permission to create a new investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:CreateInvestigationResource","Grants permission to create an investigation resource in the specified investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:DeleteInvestigation","Grants permission to delete an investigation in the specified investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:DeleteInvestigationGroup","Grants permission to delete the specified investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:DeleteInvestigationGroupPolicy","Grants permission to delete the investigation group policy attached to an investigation group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:GetInvestigation","Grants permission to retrieve an investigation in the specified investigation group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:GetInvestigationEvent","Grants permission to retrieve an investigation event in the specified investigation group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:GetInvestigationGroup","Grants permission to retrieve the specified investigation group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:GetInvestigationGroupPolicy","Grants permission to retrieve the investigation group policy attached to an investigation group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
"Amazon AI Operations","aiops:GetInvestigationResource","Grants permission to retrieve an investigation resource in the specified investigation group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonaioperations.html"
